кеп,тұрса,.,Ол,1
Бірте-бірте,ол,алысып-жұлысып,ойнайтын,1
қалдық,.,Үстіміздегі,киімнің,1
–,деді,.,Он,1
.,Үшеуінің,көзінен,де,1
бергендей,болушы,едік,.,1
әрі,шыдау,мүмкін,емес,1
қоңыр,таудың,дәл,етегінде,1
аузына,қарадық,.,Ол,1
енді,",",–,деді,1
шынысын,төңкеріп,қуысқа,келеді,1
дауыстап,айтуға,кемпір-шалдан,бата,1
кешкісін,ат,қораның,төбесіне,1
апам,мен,жүн,түтіп,1
тұрып,кетті,.,Ұшып,1
сөйлетумен,болды,.,Бір,1
ғана,майға,бөктіріп,талқан,1
Ауырады,ғой,енді,",",1
басып,домалайтынбыз,да,қалатынбыз,1
бұта-бұтаның,арасынан,сығалап,қарап,1
...,Ызғырық,жел,онан,1
тон,киген,Аян,",",1
салып,жіберді,.,Қосымның,1
бет-аузының,қанын,жуып,",",1
отырғанымызда,",",шеттегі,бір,1
қарап,тұрғанға,тағатың,жетпейтін,1
да,",",кейде,тіпті,1
",",мә,",",сырғанашы,1
Астына,сабан,төселген,.,1
Тек,бір,кезде,Есікбай,1
–,Алатын,адам,болмай,1
!,..,–,Апам,1
Аянға,апарып,берейін,.,1
әкелеріміздің,",",ағаларымыздың,үйде,1
ылғи,көкемнің,пальтосын,жамылып,1
жазған,әріптерін,айна-қатесіз,қағазға,1
салбырап,кете,барды,.,1
",",табанынан,от,жарқ,1
өлгенге,неге,жыламайды-ей,?,1
соң,қабағын,шытып,",",1
:,–,Шыда,",",1
",",сөз,қылушы,едік,1
үйдің,бұрышын,айналды,.,1
бір,қызығы,–,көпшілігіміз,1
ақырын,теңселе,қозғалып,шошайған,1
Мен,таяп,келгенде,шеттеу,1
Оның,асыға,күтетін,шағы,1
да,әлгі,Садық,бір,1
ұсап,қарауытып,тұрған,Ешкіөлмес,1
сорғалап,ағып,түсердей,боп,1
қотыр,тайына,тіл,бітіпті,1
ойын,аз,ба-ей,!,1
",",–,деп,өз,1
келдіңдер,ғой,",",ә,1
",",жаман,әліне,қарамай,1
кешкісін,ғана,тұқым,тартқан,1
ол,жағында,еш,шаруамыз,1
жаңғырықтыра,гүрілдетіп,шанамен,төмен,1
Түнде,қотыр,тайға,қанат,1
алып,шыққан,екенбіз,.,1
жалғыз,көзді,дәулер,",",1
шыдамай,Аянға,қараймыз,.,1
",",мен,кешегіден,де,1
бастаған,кезде,",",ауылдың,1
",",ал,сен,неге,1
:,–,Күлкілісін,айтайын,1
хаттан,жазады,.,Кейде,1
қаралы,қағаз,келді,.,1
бұрқырата,сорушы,едік,.,1
Майға,шылаған,талқанды,көсіте,1
үні,өшті,.,Кирзі,1
қызыл,ала,қан,",",1
.,Ғажап,ертегілер,!,1
Аянның,бастауымен,Бапай,шалдың,1
«,ертең,соғыс,бітеді,1
Өзі,айтқаннан,ба,",",1
шағарды,осылар,",",басқа,1
ақ,көйлегім,бар,.,1
көрші-қолаң,әйелдер,бір-бірімен,шуылдаса,1
жөнеледі,.,Кейде,ертегі,1
шолып,өтті,.,Біздің,1
Қосым,.,–,Сынып,1
даусы,шыға,айқайлап,жіберді,1
төсегіңе,!,Ертең,де,1
сүйретіп,сырғанақ,ойнауды,ғана,1
етіп,лауылдап,",",ал,1
–,Мә,",",Аян,1
жағына,кеп,шаналарымызды,қаз,1
.,Аян,естісе,де,1
де,оны,өз,топтарына,1
орнымызда,қатар-қатар,сұлай,кетеміз,1
Аян,оның,басынан,аттап,1
",",хат,жазатын,болды,1
Шыда,",",балам,",",1
иіскеп,көріңдерші,",",–,1
",",–,деп,есірген,1
бірі,шылымын,сөндірмей,лақтырып,1
жоқ,.,Бәрімізбен,де,1
бет-аузын,сия-сия,ғып,ағасына,1
бастады,.,Аян,тырс,1
",",керемет,болар,еді-ау,1
айтып,бітіреді,де,",",1
көннен,тігілген,шоқайын,шешпек,1
Жоға,.,Әлгі,шал,1
берші,",",–,деді,1
күніне,бір,рет,қана,1
құрастырудың,әдісін,білмейтін,болармыз,1
",",бәлем,...,–,1
–,Сәл,үнсіз,отырған,1
Бапайдың,кемпірі,шықты,да,1
қайтқандар,:,бірі,қолынан,1
жұлдыздың,нуы,жиі,екен,1
.,–,Сынып,тұр,2
әлгі,Аянға,апарып,берейін,1
Кешкісін,жерден,қазылған,баракқа,1
жіберген,екен,.,Енді,1
соң,.,Аян,теріс,1
шарықтарымыз,зілдей,боп,",",1
дәу,қорқырап,ұйқыда,жатқан,1
келе,жатқанымда,",",алдымнан,1
мереке,еді,.,Солардың,1
.,Дәл,қазіргі,сәтте,1
Міне,",",иіскеп,көрші,1
сотқар,бала,еді,.,1
.,Бәрі,жаралы,боп,1
Садық,шылымын,оған,да,1
балаларға,істейтін,қылығын,Аянға,1
.,Суға,түспей,қалай,1
балалардың,бірі,шылымын,сөндірмей,1
бала,бір,кетпейді,.,1
.,Тоңғаннан,ба,",",1
қаралы,қағаз,ешкімнің,үйінен,1
",",ыңырана,мөңіреді,.,1
дырылдата,сүйреп,",",барактың,1
Аянның,біраздан,кейін,үні,1
тиген,денесі,көкпеңбек,боп,1
.,Сен,тек,жығылып,1
",",ә,",",–,1
.,Лауылдап,жатқан,сабанның,1
»,дегендей,мақтанып,қойды,1
түрімізге,көңілі,толмаған,сияқты,1
анық,естілді,.,Қып-қызыл,1
жоғарыдан,төмен,қарай,созылып,1
қана,тиетін,",",онда,1
ақылдылық,та,",",әйтеуір,1
деп,дауыстай,сөйледі,.,1
өзі,сығырайып,тұрған,жетілік,1
Аянға,қатты,батып,еді,1
.,Түнерген,аспан,",",1
Ертеңіне,Аянның,әжесі,жерленді,1
бәрімізге,бір-бір,қарап,өтті,1
төбесіне,тартатынбыз,...,Алғашқы,1
әрі,соғысқа,баруды,",",1
.,Бәріміз,сол,нұсқаған,1
ағып,",",әрқайсымыз,әр,1
тынады,.,Жатарында,кемпір,1
кенелгеніне,шын,жүректен,қуанатынбыз,1
жиналғанымызда,көпшілігіміз,үйден,қағаз,1
алдына,әкелдім,.,Аян,1
кіріп,ап,",",олар,1
әріптерді,тезірек,неге,үйретпейді,1
ертегі,қызығына,беріліп,отырғанымызда,1
Есікбай,басқа,балаларға,істейтін,1
қандай,.,Түу,",",1
түннің,бір,уағына,дейін,1
.,Тек,балалар,үйді-үйіне,1
.,Өзінің,шанасы,жоқ,1
көрген,күні,сол,да,1
желкемнен,бір,түйді,.,1
оқуымыз,да,келер,жылға,1
",",түн,ортасында,",",1
қабірінің,басында,елдің,ең,1
уақытта,Тұржанның,:,–,1
.,–,Осы,үйдің,1
керемет,екенін,білмейді,екенсің,1
",",аяғымды,",",сырт,1
шөп,қуысына,тығыла,түсетінбіз,1
Мен,есікті,ашқанда-ақ,Аян,1
келмей,",",тісіміз-тісімізге,тимей,1
қаласың,.,Көзіңді,уқалап,1
.,Бірақ,Аян,бір,1
төсектер,салулы,",",бірақ,1
қандай,.,Қобыланды,батырдың,1
бүктеліп,шырқырап,жатқан,Аянды,1
түндігін,жел,шайқаған,киіз,1
.,–,Байғұс,баланың,1
кел,",",–,деп,2
қалғанның,өзінде,де,",",1
орап,",",темекіні,жарыса,1
де,естен,шығаратынбыз,.,1
–,Анау,ат,қораның,1
",",көшенің,аяғынан,басына,1
–,Тәйт,әрі,",",1
қарап,:,3,–,1
де,",",Аян,:,1
көңілі,толмаған,сияқты,",",1
",",бірақ,ешкім,жатпапты,1
ауылдың,іргесіндегі,жусанның,иісіндей,1
.,Армия,қатарынан,жақында,1
Аян,ақсаңдаған,күйде,бізге,1
дәу,туралы,ертегісін,бастады,1
Суға,түспей,қалай,шыдайсыңдар,1
дейді,.,Жетім,бала,1
аш,!,»,–,1
пысқырып,қарамайтындай,көрінетін,.,1
Бір,жамбастаған,күйде,қозғала,1
сөзіне,күлімсіреп,.,–,1
бардық,.,Ауылға,апаруға,1
күйелеш,масақтарды,алып,",",1
болмады,.,Сол,түні,1
кез,анам,ауыр,күрсініп,1
.,Ондайда,біз,қыстың,1
танауын,тыржитып,қойды,.,1
мұнан,ауыр,жаза,жоқ,1
деді,Садық,оның,аппақ,1
.,Аян,бас,киімін,1
қолын,көтеріп,:,–,1
алатындай,халге,жеттік,.,1
қызық,ертегі,айтамын,»,2
",",бас,көтере,алмаймыз,1
тырнамақ,боп,ызақорлана,ұмтылған,1
.,Аян,білденбейтін,.,1
–,деп,баж,ете,2
құрап,жаза,алмайтынбыз,.,1
сиыры,бар,еді,.,1
",",жаман,неме,!,1
бір-ақ,ырғыды,да,",",1
.,Онан,соң,қып-қызыл,1
.,Қосым,жалп,етіп,1
ауыздан,.,Онан,соң,1
еткізді,.,Жығып,ап,1
балалар,қорқатын,.,Оған,1
–,Иә,",",–,1
өтсе,де,",",кей,1
шуылдаса,қаумалап,артынан,айдадық,1
алма,...,–,деді,1
",",жетер,енді,",",1
ғана,«,уһ,»,1
бүгін,мен,кешегіден,де,1
дейсіңдер,ме,?,!,1
тұрып,",",үстін,қағып,1
алды,да,",",тағы,1
Бапайдың,кемпірі,:,–,1
баж,ете,түскен,",",1
жүрсең,аман,бол,.,1
де,бардым,.,25,1
балаға,толып,кетуші,еді,1
сендер,қызықсыңдар,",",бір,1
",",бас-аяғы,бірер,айдың,1
!,–,деді,атам,1
бітеді,»,дегенмен,бірдей,1
кіріскенбіз,.,Дәл,осы,1
дәл,астымыздан,–,қораның,1
келді,...,»,–,1
кілегей,тұрды,.,Күні,1
кейін,Иманжанов,қатты,науқастанып,1
мекені,»,",",–,1
Бірақ,біз,бұған,да,1
деді,.,Киініп,",",1
сөз,етіп,кеттік,.,1
нәрсені,бір,сұрап,үнемі,1
жіберді,.,Онан,соң,1
боп,кетіпті,.,Маған,1
Сыбырлай,шыққан,даусында,өз,1
айрылғандар,.,Бірақ,",",1
Ертеде,бір,жетім,бала,2
.,Қамшы,мен,тепкі,1
Арбадан,түсіп,қап,",",1
шығып,тұрғандай,көрінді,бізге,1
болушы,еді,.,Төңірек,1
.,Ымырт,сәулесі,ыдырап,1
–,Ойбай,",",ая-ғым,1
береді,.,–,Ал,1
уыс,бидай,біткенше,шай,1
бала,:,–,Ойбай,1
ойынның,қызуы,бәсеңсіген,шақта,1
Садық,кілт,тоқтай,қап,1
екі,қарыс,«,темекінің,1
тартпаспын,",",–,деді,1
",",біз,де,әбден,1
қалың,түскенімен,таулы,жердің,1
Ол,жалғыз,көзді,дәудің,1
жиен,балаға,тамақ,берші,1
Ойынға,араласпайды,.,Бір-екі,1
?,Ондай,бала,тірі,1
.,Ол,жалғыз,көзді,1
дейтін,мұрнын,тыжырайтып,.,1
айналып,",",біз,өзіміздің,1
",",өрт,!,–,1
.,Мен,қуысқа,кіріп,1
?,–,деп,сұрады,1
жұдырығын,иіскегің,кеп,тұрса,1
да,",",келе-келе,ертегінің,1
сүйді,",",көзіне,жас,1
біздің,қабырғамызға,да,бар,1
–,Кет,",",тырнауық,1
сен,өзі,мынадай,айлы,1
біздің,оқуымыз,да,келер,1
ертегілеріндегі,батырлар,сілтеген,көк,1
балалар,әлі,де,сөйлем,1
етіп,орады,да,",",1
Аяғым,ауырады,",",–,1
ертеден,бері,зыр,жүгіріп,1
батып,өтер-ау,.,Еш,1
дегенде,ештеңесін,аямады,.,1
Ал,кім,менімен,жарысады,1
сияқты,көрінді,.,Демімізді,1
мықшиып,тұрып,қалады,.,1
бір-ақ,салғызам,.,Ағам,1
иісі,.,Сондайда,есіме,1
біраз,қарап,тұрды,да,1
екі,иіні,салбырап,кете,1
Ендігі,оның,қуанышында,шек,1
дейтін,...,Менің,ағамда,1
оны,мүміркегеннен,амалсыз,бергендей,1
«,темекінің,»,екі-үшеуін,1
Ал,мына,сүтті,әлгі,1
жіберетін,.,Қазір,де,1
үйіріліп,",",тамағымызға,өксік,1
",",сондықтан,төбелессем,әжем,1
жең,ақ,жейде,",",1
",",мұнан,өзге,ештеңе,1
.,Ол,көзі,жасаурап,1
сыбырға,айналдырып,жібереді,.,1
төбелессем,әжем,ұрсады,ғой,1
жетім,баланың,бақытқа,кенелгеніне,1
іргесіндегі,жусанның,иісіндей,дестік,1
деді,.,–,Иә,2
бар-,жоғымызды,естеріне,де,1
дегеннен,",",тек,бұзаулы,1
Біраз,жүргеннен,кейін,Есікбай,1
көшіп,келген,.,Мал,1
қол-аяғы,қара,қайыстай,қатқан,1
",",бұрқылдата,лақтырып,",",1
деп,қоятын,.,Сөйте-сөйте,1
алысатын,жетім,бала,қайда,1
есірген,жоқ,.,...,1
–,сонау,батыста,жауған,1
–,Әй,",",осы,1
.,Олар,ұйықтасымен-ақ,Аян,1
.,Ой,есіркі,!,1
«,ағатайлап,»,бебеу,1
жармасқанымды,көріп,.,–,1
қояды,.,Ойынға,араласпайды,1
күні,балалар,екіге,бөлініп,1
бар,ғой,тек,бастарынан,1
шанасы,барлары,шанасын,сүйретіп,1
күйде,бізге,бұрыла,қарап,1
жата,кетті,.,Бірақ,1
Аянның,ертегілеріндегі,батырлар,сілтеген,1
ғой,тек,бастарынан,ғана,1
таяп,келгенде,шеттеу,тұрған,1
сүтті,әлгі,Аянға,апарып,1
мазмұны,да,",",кейде,1
басталса,да,",",келе-келе,1
жалтақтадық,.,Құз,іші,1
бүгін,таң,алдында,түсімде,1
кірді,.,Сырт,киімін,1
түсеміз,.,Бәріміз,алқа-қотан,1
арман,еткендей,даусын,соза,1
тұрғандықтан,жұта,алмай,",",1
уыс,боп,бүрісіп,",",1
сылауға,кірісті,.,Ұзақ,1
–,деген,.,Бәріміз,1
Біз,тым-тырыс,боп,тына,1
–,Аман-есен,барып,орналасқан,1
тығып,жіберіп,",",шала,1
қосылып,солай,қарай,жүрді,1
базарға,айдап,барып,сатып,1
жүгіріп,сынық,салатын,адам,1
көше,бастан-аяқ,қыбырлаған,балаға,1
тұншыға,жүріп,",",көзіміз,1
біреуіміздің,шанамызды,сұрап,ап,1
Тоңғаннан,ба,",",танауын,1
қойдық,.,Менің,қасымда,1
",",көңілсіз,едік,.,1
қалғып-мүлгіп,отырып,ішеміз,.,1
!,Биені,суғарып,шөп,1
",",онан,үшінші,соқадағы,1
–,Ертегі,тыңдайсыңдар,ма,1
қоятынын,тегіс,тізбелеп,айтып,1
келсе,керек,.,...,1
",",түтінді,аузын,толтыра,1
.,Бет-аузы,да,ісіңкі,1
дүркіресіп,",",Аянның,үйіне,1
күңкілдеген,сайын,",",Есікбай,1
деп,",",Қосымды,аяғынан,1
Ол,күнде,біз,бұ,1
қойшы-ей,!,–,деп,1
келгеніңде,қоңыр,сиырыңда,өсімімен,1
Желкең,қиылғырлар-ай,",",соғыс,1
Өзінің,шанасы,жоқ,",",1
",",болды,",",болды,1
.,15,Рас-ей,",",1
еді,.,Көктем,шыға,1
өрге,бірдей,зулата,сырғанап,1
дүниеге,–,ертедегі,күлкіге,1
–,Иә,",",саған,1
жоғарыға,өрлеп,бара,жататын,1
сонан,бері,талай,ондаған,1
жатқан,Қосымды,көкірегінен,итеріп,1
көзін,жұмып,",",көкпеңбек,1
...,Бапайдың,кемпірі,қанша,1
еркін,тыныстап,",",құрыстап,1
",",амал,не,",",1
әлгі,баланың,алдын,орай,1
жүгірген,күйде,:,«,1
жаннан,артық,көретін,аға,1
көзді,дәу,оянып,кетер,1
қойып,көңілді,",",күлдіргі,1
.,Мал,дегеннен,",",1
он,жастың,аралығындағы,өңшең,1
кемпір-шалдан,бата,алмай,олар,1
де,енді,",",күндізден,1
сүйреткен,күйде,екі,иіні,1
бар,да,шығар,.,1
бар,.,Біз,тым-тырыс,1
бастарынан,ғана,шабар,едім,1
жарылып,ап,",",қағазға,1
.,Бірімізденбірімізді,бөліп,жарған,1
Өстіп,ертегі,қызығына,беріліп,1
сайын,бір,ертегі,ойлап,1
жаттым,.,–,Сорлы,1
құлақтан,шет,қалып,",",1
жасаурап,қайта,тұрды,.,1
тез,жаттап,алып,жүрді,1
жасын,алақанымен,қатты,уқалап,1
–,деп,тұс-тұстан,жалынатынбыз,1
дыбыстардың,бәрі,құлақтан,шет,1
бас-аяғы,бірер,айдың,ішінде,1
кетіп,жүрді,.,Өзінің,1
Таңдайымыз,кеуіп,",",қаңырығымыз,1
еш,шаруамыз,жоқ,.,1
күні,Аян,сирек,тістерін,1
деп,қойды,.,–,2
деп,қойды,ол,.,1
де,дағды,бойынша,",",1
тауға,ұқсап,кетті,.,1
жұлдызға,қарап,айтқанына,іштей,1
келе,жатқан,бойда,Аянның,1
.,Не,істерімізді,білмей,1
үйіне,көшті,.,Біз,1
–,деп,оның,бұлқынғанына,1
шыдау,мүмкін,емес,еді,1
айтам,.,Түнде,жатарда,1
бала,қотыр,тайдың,айтқанын,1
қалыңдап,",",өгіздер,мықшиып,1
әзілдейді,.,Кемпірі,болса,1
.,Сүйреткен,шанамызға,",",1
дауыс,қойып,келе,жатқан,1
кекіл,шашы,бар,",",1
тұрғанда,зеңбірек,",",пулемет,1
өгізден,домалап,түсіп,жер,1
",",ол,ауылдың,шетіндегі,1
қайда,екен,?,Тірі,1
.,Сол,күні,Аян,1
талқанды,көсіте,асап,",",1
сырғанап,кеп,қолыңа,беретін,1
ма,?,Бар,.,1
Аян,өрістен,мал,қайырып,1
сұрап,неғыласын-ей,",",–,1
кетті,.,Бірақ,біздің,1
Міне,",",иіскеп,көріңдерші,1
отырғанына,қуана,даурықпайтын,.,1
",",Аянды,сүзіп,жіберердей,1
деп,үйден,апам,шыққан,1
Әркім,іштей,:,«,1
көз,қарауытып,",",қалғып-мүлги,1
кейін,қайтып,оралатын,.,1
",",темекіні,жарыса,тартатын,1
жас,алмапты,.,Біз,1
.,Аян,бұл,күні,1
боп,",",шылқылдап,су,1
Үйге,кіре,бер,.,1
түсуге,не,өреміз,жетпейтін,1
Аман-есен,барып,орналасқан,соң,1
»,бебеу,қақты.Көтеріп,баракқа,1
айтқандай,ылди-өрге,бірдей,сырғанайтын,1
қасымда,отырған,Садық,:,1
ұқсайды,ғой,.,Енді,1
күні,тағы,да,әлгі,1
",",темір,пештің,түбіндегі,1
.,Түнде,қотыр,тайға,1
бірөңкей,балалар,бірінші,класқа,1
",",–,деді,жыламсырап,1
.,Мені,көріп,бұрылды,1
үйдей,көтеріліпбасылып,желпілдеп,",",1
әрқайсымыз,өгізден,екі-үш,реттен,1
бас,киімін,жұлып,ап,1
.,Бапай,арба,айдаушыға,1
қанат,бітіп,",",асқар,1
деп,қақалып-жөтеліп,тұншығып,қала,1
сөндірді,.,Әлдекім,келіп,1
ғой,...,–,Е,1
келе,жатып,үйретемін,деп,1
тегіс,:,жалмауыз,кемпірлер,1
",",базарға,айдап,барып,1
Бір,кезде,қотыр,тай,1
осылар,",",басқа,ойын,1
алып,кепті,",",әлгісін,1
шанам,болса,»,",",1
.,Бұл,дүние,–,1
баланың,тағдырына,байланысты,үрейлі,1
тоқай,ала,бастады,.,1
көшенің,басына,шығып,ап,1
терісіне,сыймай,тырсылдап,ашулы,1
қағаз,ешкімнің,үйінен,зарлы,1
ақырында,:,–,Төбелесесің,1
еді,Аянның,мінезі,.,1
бұзылып,келді,...,»,1
төрт,күн,жатып,қалды,1
жел,соғып,тұрды,.,1
Асылбек,сынықшы,бар,емес,1
әлсіз,",",жіңішке,дауыспен,1
дейін,тұра,алмай,ыңқылдап,1
Бірақ,олардың,бірі,де,1
оның,қолына,қарады,да,1
мінген,.,Семіз,бұзау,1
Сөйтіп,жатып,ұйықтап,едім,1
ақты,.,Дәл,мен,1
Аян,дейді,...,Таста,1
мекен,еткен,үңгір,тауға,1
жарасы,қаншама,еді,.,1
лап,қойдық,.,Артымыз,1
",",мына,асқар,таудың,1
сүртті,де,қорадан,шықты,1
",",Аянның,бастауымен,Бапай,1
етегінен,иіскеді,де,",",1
ерекше,бір,нұры,құйылып,1
кеп,отырдым,.,Ол,1
қиылғырлар-ай,",",соғыс,аздай,1
бас,айналып,",",көз,1
атаман,»,–,Садық,1
",",–,деді,ол,3
",",–,деп,Есікбай,2
салар,балғын,шағымызда,таңдыр,1
өлеусіреген,жарығында,",",не,1
жайма-шуақ,",",жылы,болады,1
жарқ,етіп,өте,шықты,1
көріп,Аян,сырғанақты,онан,1
лапылдап,көтеріліп,кетті,.,1
соң,Аян,жейдесін,шешіп,1
деп,табаладық,.,Онан,1
салдарған,жоқ,.,Сол,1
тауып,кеттік,.,–,1
де,үйрендік,.,Енді,1
мына,қоңыр,сиырды,дереу,1
да,естірте,:,«,1
сөз,таластыра,алмайтынбыз,.,1
?,Қайдан,келген-ей,?,1
",",–,дейтін,Садық,1
бен,темекі,ұрлап,алып,1
жөнелді,.,Сәлден,кейін,1
үнсіз,жүре,бердік,.,1
Ертегі,тыңдайсың,ба,?,1
біздің,сөзімізге,құлақ,салмайтын,1
етіп,ұшып,түсті,де,1
",",үйдің,сыртына,отырайық,1
Асылбек,:,–,Шыда,1
.,Аян,болса,сол,1
!,–,деді,таңырқап,1
–,деп,өз,омырауына,1
.,Әуелде,құлындағы,даусы,1
баратынмын,.,Мен,келгенде,1
суытып,",",қар,ұшқындай,1
алмайтынбыз,.,Кім,білсін,1
өзін,біраз,жерге,апарып,1
.,Сол,күні,қанатты,1
Ондай,бала,тірі,болуы,1
жығып,кетті,.,Тек,1
Қоңыр,сиыр,көзі,шарасынан,1
Рас,айтам,.,Түнде,1
–,деді,көп,үндемейтін,1
де,:,–,Күлкілісін,1
екен,.,Енді,Аян,1
ұқсап,кетті,.,Дәл,1
баракта,төрт,күн,жатып,1
үнсіз,отырған,соң,Бапайдың,1
керек,.,Түнде,маған,1
",",сол,сәт,.,1
ат,қораның,төбесіне,жинала,1
–,деді,ол,сүйінші,1
",",апам,көзін,сығымдап,1
қарап,тұрды,.,Бірде,1
Күзде,оқу,басталып,",",1
басына,келді,.,Өзінің,1
",",не,десең,де,1
кезде,ат,қораның,төбесіне,1
етегі,далпылдап,шананы,көшенің,1
оның,соңынан,ердік,.,1
кеп,оның,аяғына,қарады,1
адамдай,етене,боп,кетті,1
деп,алады,да,",",1
ыңырана,мөңіреді,.,Аян,1
сиқырлы,қанат,біткендей,көрінді,1
көрісіп,",",азан-қазан,боп,1
",",бәріміз,оны,мазақтап,1
Басын,көтеріп,аспанға,қарады,1
бозарып,көрінген,жүдеу,өңі,1
жиналамыз,.,Қайта,атысамыз,1
«,жау,шегінді,»,1
",",сайға,қарай,жүгірді,1
",",–,деп,жата,1
кішкене,қоңыр,таудың,дәл,1
қыс,түсіп,қар,жауған,1
шылайды,да,",",«,1
Енді,көзіңді,аш,!,1
.,7,Бәріміз,жапа-тармағай,1
.,Бұл,кісі,–,1
Мен,оған,:,–,1
ісіңкі,.,Көзі,кішірейе,1
үйіне,көшіп,бара,жатты,1
шұқылап,босағада,тұрдым-тұрдым,да,1
түбінен,әзер,тапқан,сіріңкенің,1
жеті,түнде,шанасы,не-ей,1
ағамда,жусанның,иісі,содан,1
ұзақ,тұрды,.,Қайта,1
де,жусанның,иісі,шығады-ей,1
Қойшы,",",түн,жарымында,1
кетіпті,.,Маған,қарады,1
Бапай,арба,айдаушыға,Аянды,1
бар,ма,?,Бар,1
арқасы,пышақтың,қырындай,",",1
...,О,",",желкең,1
шықты,да,:,–,1
Анадай,жерде,:,шолақ,1
",",сен,өзі,мынадай,1
:,бірі,қолынан,",",1
дегендей,даусын,бәсеңдетіп,сыбырлай,1
қайта,жарбиясың,.,Осылайша,1
Күн,ұясына,қонды,дегенше-ақ,1
тұрып,алады,.,Жуық,1
толтыра,сорып,алды,да,1
Киініп,",",жарты,күрешке,1
қойып,келе,жатқан,үлкен,1
бір,кезде,Есікбай,:,1
сәл,күрсініп,қойды,да,1
істейтін,қылығын,Аянға,да,1
Бірінші,күннен-ақ,ол,зеректігімен,1
ажыратпастан,",",талқаннан,жасалған,1
даусы,:,–,Иттің,1
",",бір,сырғанап,кеп,1
беруі,керек,",",ал,1
береміз,.,Өзіне,бастан-аяқ,1
шілбиген,ақсақ,қара,бала,1
көшіріп,жаз,",",тек,1
...,Таста,әрі,!,1
бір,сәтте,...,3,1
Ойбай,",",ая-ғым,!,1
ендеше,ертегі,шығару,қиын,1
Ой,",",кеше,аяғым,1
–,Әй,",",анау,1
күймен,жабырқау,басталса,да,1
жылап,отыр,екен,.,1
Қаралы,қағаздар,да,келіп,1
түсіп,",",төңірекке,жалтақтай,1
онда,да,ойынның,қызуы,1
таң,алдында,түсімде,ағамды,1
алғаш,соқаға,шыққан,күні,1
сап,",",Бапай,шалдың,1
әне,",",Аян,сырғанап,1
",",ақшасын,салып,жіберем,1
жолдас,болды,.,Үш-төрт,1
Сондайда,оның,алқына,шыққан,1
өзі,гүрілдеп,",",жер,1
уақытқа,дейін,еске,алып,1
ғой,",",–,десіп,1
.,...,Біз,",",1
сайын,суытып,",",қар,1
берейін,қарағым,.,Үйге,1
ащы,дауыстар,селт,еткізді,1
бір-бірімізге,«,уралап,»,1
сөндірмей,лақтырып,тастап,",",1
пештің,түбіне,төселген,құрым,1
Баяғыда,бір,жетім,бала,1
басқа,бір,дүниеге,–,1
қана,:,Көкше,бір,1
алмай,оның,соңынан,жүгірдім,1
Менің,де,шанам,дәл,1
әкеағаларымызды,тауып,алуды,әрқайсымыз,1
жеткен,қыздар,соқаның,артын,1
",",бала,атаулы,тегіс,1
Аян,оны,белдесуге,жібермей,1
жетілік,шамның,білтесін,онан,1
секілді,.,Оның,қорқырай,1
мақтанып,қойды,.,Онан,1
..,–,деп,ақырды,1
.,Аяғындағы,көннен,тігілген,1
да,",",ей,",",1
жетімнің,көрген,күні,сол,1
Е,",",қойшы,әрі,1
",",ойының,осылғырдың,...,1
қатар-қатар,сұлай,кетеміз,.,1
«,Бұл,кім-ей,?,1
–,Ой,",",кетші,1
тұр,екен,.,Үйінде,1
тартты,.,–,Ой,1
сұрап,ішуге,бата,алмай,1
күйде,жалтақжалтақ,етіп,",",1
деді,жыламсырап,.,–,1
біреу,«,а,!,1
тұс-тұстан,жалынатынбыз,оған,.,1
қып,тапсырғанын,қайта-қайта,айта,1
бір-бірімізге,жалтақтап,қарай,береміз,1
аяғын,салдырдыңдар,ма,?,1
дейін,",",сонан,бері,1
қалтқысыз,сендіретіндей,керемет,бір,1
:,«,ағаңды,анау,1
ешкім,тиіспейтін,болды,.,1
сілтейсің,.,Арық,өгіздер,1
?,–,дегем,.,1
жыламай,бақ,",",–,1
қойды,.,Мен,оның,1
У-шу,боп,",",біреулері,1
ең,.,Ой,есіркі,1
",",тамағымызға,өксік,тығылып,1
отырған,Қосымды,теуіп,қалды,1
дегендер,айтар,сөзге,",",1
кеткен,",",бірақ,өзі,1
көзі,қанталағандай,боп,ерекше,1
болса,»,",",–,1
ғана,тік,келуші,еді,1
.,Мұғалімнің,тақтаға,жазған,1
ойынның,сәні,кетуші,еді,1
Қосым,жер-көкті,басына,көтере,1
Өйткені,Аянның,ертегілеріндегі,батырлар,1
шағында,біздің,«,атаман,1
",",бірі,көзінен,айрылғандар,1
шалдың,үйіне,көшті,.,1
ағасы,тезірек,қайтса,екен,1
:,–,Бүгін,түнде,1
бидай,біткенше,шай,ішеді,1
шығарған,жаңа,ертегісін,тездетіп,1
бетінен,сүйді,",",көзіне,1
да,арқасы,пышақтың,қырындай,1
Аян,білденбейтін,.,Жымың-жымың,1
мұнтаздай,таза,бір,бала,1
екен,.,Шіркін,",",1
Біз,ертегілердің,бәрін,Аянның,1
болмаса,",",жүрісіне,жүріс,1
Бірақ,",",сөйтіп,",",1
тайды,.,Ол,қара,1
",",Аян,",",бір,1
ғой,",",жетер,енді,1
түк,көрмегендей,үйіне,қайтты,1
қойып,",",енді,аналарымыз,1
алқына,шыққан,әлсіз,",",1
кезек,бойынша,Қосым,беруі,1
атаулының,бәр-бәрі,:,ерлік,1
.,Қуанғанынан,ол,езуін,1
