барады,.,Қара,1
–,Енелеріңді,ұрайын,1
Ол,көзі,жасаурап,1
ылғи,беремін,",",1
тән,не,бір,1
кейбіріміз,ішіне,жылқы,1
!,..,–,5
:,–,Ой-бай,1
ойыннан,кейін,мен,1
қаңырығымыз,түтеп,",",1
Бірде,сыңсып,",",1
:,«,Мынау,1
Дәл,сол,кезде,1
ғой,.,Сырғанақты,1
.,–,Жоға,1
.,Ал,Аян,1
.,Жүгіріп-жүгіріп,жанына,1
де,араласқанбыз,.,1
иіскеп,",",жаңалық,1
",",бас,жоқ,1
да,...,Бапайдың,1
",",үстін,қағып,1
табан,кирзі,етігімен,1
боп,бүрісіп,",",1
–,деп,түйетінбіз,1
көрінді,бізге,.,1
құр,қайқаңдатып,қыржыңдағаны,1
ат,қораның,іргесінен,1
!,Биені,суғарып,1
салғызбайсың,ба,?,1
жатқан,сабанның,арасы,1
не,десем,",",1
көңілді,",",күлдіргі,1
жата,қалатын,.,1
өлтірер,.,Иттің,1
",",мұнан,гөрі,1
келген,.,Мал,1
",",кейде,өз,1
десіп,",",біз,1
айдап,барып,сатып,1
әйелдер,мен,бой,1
отырған,орнымызда,қатар-қатар,1
...,»,Осы,1
Ел,көрмейтін,жерге,1
.,–,Кет,1
олар,жаққа,жаутаңдап,1
–,Үйібай,бетім-ай,1
кеп,:,–,1
Тұржан,жүгіріп,жеткен,1
ба,",",ол,1
Қосымды,теуіп,қалды,1
бір,ертегі,айтшы,1
олар,кешкі,шайларын,1
ие,көрген,өзіне,1
бірдеңеден,құр,қалатындай,1
«,Қан,көріп,2
–,деген,.,3
деп,қойды,.,3
–,деді,де,1
тиісіп,ие,көрген,1
Сәлден,соң,Аян,1
.,Аян,теріс,1
де,шоңқаң,етіп,1
өзі,жауыр,өгіздің,1
теппей,қойды,:,1
темекінің,»,екі-үшеуін,1
.,Өзара,сыбырласқан,1
",",жетім,баланың,1
оның,ертегі,айтатынын,1
кішкене,қоңыр,таудың,1
Домбыға,кезерген,ернін,1
амал,не,",",1
қалтасының,түбінен,әзер,1
уыс,бидай,біткенше,1
",",«,міне,1
астында,жансыз,заттай,1
сорғалап,ағып,түсердей,1
сыбырды,алқына,тұрып,1
қолын,бұрап,жіберген,1
болды,екен,деп,1
",",күнге,қақталып,1
ойлап,шығару,оңай,2
боп,күлкілдеп,ісіп,1
дейді,...,Таста,1
жүретін,болды,...,1
–,дәл,өзіміздің,1
Ешкіөлместің,күнгейінде,жайылған,1
ап,Аянның,бет-аузына,1
кімдікі,қара,",",1
үшінші,рет,тайғанда,1
Жүріңдер,",",үйдің,1
қызып,",",таң,1
.,Демімізді,ішімізге,1
",",сендер,кеше,1
жетпегірлер,",",тұрыңдар,1
?,Бар,.,1
обал,жоқ,.,1
",",болмаса,басынан,1
–,қораның,ішінен,1
Аян,",",қайдасың,1
дереу,кезектесіп,оның,1
сығалап,қарап,тұрдық,1
шығарып,алма,...,1
боп,кетіпті,.,1
сыртқа,шықты,.,1
Бас,демей,",",1
нұсқап,.,Мен,1
жібереді,...,Тағы,1
осы,әлгінде,ғана,1
отыратынбыз,.,Ғажап,1
батырлар,сілтеген,көк,1
бізге,тезірек,хат,1
–,деп,сұрайды,1
.,–,Алатын,1
жібермей,екі,қолынан,1
салбырап,кете,барды,1
бар,емес,пе,1
да,айтшы,.,1
Қыста,осы,жалғыз,1
ақырды,Тұржанған,.,1
...,Алғашқы,күндері,1
Ымырт,сәулесі,ыдырап,1
бастан-аяқ,шұқшия,қарап,1
жерге,сыйғызбай,мақтай,1
бастаған,.,Бірақ,1
–,16,жалымнан,1
бет-аузын,сия-сия,ғып,1
деген,кезде,",",1
.,Жұрт,ат,1
айтшы,.,–,1
апарып,берейін,.,1
ертегісі,таусылмай,ешкім,1
ұстаған,күйі,",",1
күннен,кейін,Аян,1
Тұржан,да,жетті,1
сөз,етіп,кеттік,1
тартып,жүреді,ғой,1
жүрген,әкелеріміздің,",",1
күндері,күндізгі,ойын,1
ағамды,ойлап,қана,1
қарап,жатты,.,1
",",қиын,ба,1
жетім,бала,бопты,3
сөйлем,құрап,жаза,1
көшіп,келдіңдер,ғой,1
өзінен,көп,балалар,1
–,деп,табаладық,1
жаман,әдеті,бар,1
іргесіндегі,жусанның,иісіндей,1
сал,!,–,1
болды,",",болды,1
–,Барлық,әріптерді,1
.,Бірақ,үстінен,1
ақыры,Садықтың,жанында,1
",",әлгі,дыбыстардың,1
жарқылдап,бара,жатқанда,1
Аянның,біраздан,кейін,1
шананы,Бапай,айдап,1
дәл,астымыздан,–,1
қолы,дірілдеп,пальтоның,1
Біз,санымызды,шапақтап,1
маған,да,қанат,1
ендігі,жерде,Аянға,1
бала,:,–,1
оның,қолына,қарады,1
.,Әлдекім,келіп,1
Ертегі,тыңдайсыңдар,ма,1
сақылдап,тоңатынбыз,.,1
жоқ,.,Бәрімізбен,1
кемпірі,кеп,Аянның,1
қолын,көтеріп,:,1
.,Тобығы,үшінші,1
бата,алмай,олар,1
еріксіз,енді,солай,1
.,Желсіз,тымырсық,1
Төбе,құйқаны,шымырлатып,1
.,–,Сендер,1
топырлаған,немелер,!,1
–,міне,қызық,1
домалаушы,едік,...,1
",",түк,көрмегендей,1
күліп,мәз-мейрам,боп,1
ұзақ,отырып,екі-үш,1
аяғын,сүйрете,жүгіретін,1
ішеді,де,",",1
Арық,өгіздер,арқаларын,1
салып,жүрдік,.,1
жақын,дос,болуды,1
алмай,:,8,1
жата,жабысатынбыз,.,1
да,амал,тауып,1
–,деп,қоямыз,1
күн,сайын,үйінен,1
құямын,",",бірақ,1
шуласып,",",Аянның,1
жіңішкелігіндей,қолымен,домбыққан,1
күніне,әрқайсымыз,өгізден,1
бұлдырап,арба,кетіп,1
пысқырынып,",",мұндай,1
",",дәл,ұйқыға,1
едік,өзімізді,.,1
жалтақтай,қарап,үйге,1
жағын,ала,",",1
",",басын,бұрып,1
пысқырып,қарамайтындай,көрінетін,1
.,Ол,енді,1
деп,менің,апам,1
желкемнен,бір,түйді,1
.,Дәл,қазіргі,1
көмегімен,өгіздің,арқасына,1
Іші,ұп-ұзын,қап-қараңғы,1
Аянның,тобығы,тайып,1
екен,?,Тірі,1
кемпірі,шалы,екеуіне,1
иісімізді,өзіміз,иіскеп,1
келген,мұғалім,екен,1
–,деді,ол,3
қудай,",",қолы-басы,1
екен,...,»,1
келе,жатып,үйретемін,1
сыртына,отырайық,.,1
аға,...,»,1
көбейіп,",",Аян,1
барып,сатып,",",1
.,Әйелдерге,қосылып,1
сөзіне,қошамет,білдіріп,1
деп,бөсті,Садық,1
еді,.,Былай,1
күніне,бір-екі,әріптен,1
салатын,адам,таба,1
де,үнсізбін,",",1
шикі,дәмі,білініп,1
менің,шарығымнан,су,1
сиырын,Бапай,шалдың,1
қипақтап,отырғанымда,",",1
кетті,.,Есікбайдың,1
тығыла,түсіп,",",1
Жығылып,қалма,",",1
шамның,өлеусіреген,жарығында,1
:,«,Әжесі,1
«,Ей,",",2
білетінбіз,.,Кешкісін,1
.,Садық,шылымын,2
–,астында,жалғыз,1
кемпірі,де,біздің,1
қолыңның,құнын,осы,1
.,Ендеше,ылди-өрге,1
Жалғыз,май,шамның,1
омырауынан,бұрқырап,жусанның,1
",",елден,ерекше,3
ағасы,келген,соң,1
сорғызды,.,Қосым,1
іліп,ап,:,1
үңірейе,қарауытып,жатқан,1
Міне,",",иіскеп,2
денсаулығының,4,нашарлауы,1
ол,жағын,сөз,1
жүрген,балалардың,ең,1
қайда,екен,деймін,1
ешкі,сирақтандырып,ұзын,1
Қып-қызыл,боп,кеткен,1
өзің,бер,шанаңды,1
ешкі,сирақ,темекіні,1
қыстай,Аян,айтқан,1
тегіс,жаттап,",",1
кеп,еді,",",1
ұмтыламыз,.,Ойынның,1
«,а,!,1
Үйібай,бетім-ай,",",1
",",тарпығандары,",",1
деп,",",үйіне,1
ертеңгісін,он,шақты,1
...,–,деп,14
етіп,қиылған,кекіл,1
масақты,лып,дегізіп,1
ұзақ,жатты,.,1
алды,.,Енді,1
дәл,алдында,ақырын,1
нанды,көргенде,",",1
Аянның,сиырын,Бапай,1
бесіктен,беліміз,шықпай,1
күйіп,қалады,.,1
Бірімізденбірімізді,бөліп,жарған,1
жайғасып,отыра,бергенімізде,1
.,Осы,кезде,1
еді,.,Жетім,1
биіктеу,ғып,отырды,1
деп,кеп,",",1
одан,көз,айырмастан,1
Аян,",",Аян,1
ойбай,",",аяғым-ай,1
үйдей,көтеріліпбасылып,желпілдеп,1
емес,.,Қамшы,1
шайқып,теппей,қойды,1
түймесі,ағытылған,күртесінің,1
Бапайдың,үйіне,баратынмын,1
алды,.,Сүйреткен,1
шықты,.,Аян,1
жалмауыз,кемпірлер,",",1
Жаны,тәтті,шірік,1
үрді,.,Тура,1
қатты,уқалап,сүртті,1
қақалып-жөтеліп,тұншығып,қала,1
жүргендей-ақ,екі,айдан,1
деді,таңырқап,.,1
ұрынарға,қара,таппай,1
мен,де,сұрап,1
ауыр,күрсініп,.,1
десіп,",",күн,1
сүйрете,жүгіретін,",",1
жаза,беретін,.,1
Аянға,кеп,:,1
келе,жатқан,бойда,1
бұйдасынан,жетелеп,көшенің,1
",",–,сендер,1
боп,құбылып,естілетін,1
етбетінен,түсіп,",",1
күрескенімізде,ол,біразымызды,1
тарс,жұмып,",",1
азан-қазан,боп,жатқанмен,1
Бірде,менің,көк,1
өтеді,.,Сондықтан,1
Аянды,ортаға,алып,1
балалар,",",Аянды,1
.,Бізге,күн,1
біздің,ауылға,тағы,1
қаладан,көшіп,келген,1
қыбырлаған,балаға,толып,1
қап,шөпке,аунатып,1
–,деу,болды,1
Кешкісін,тесік,пималарымыз,1
ұшқындай,бастады,.,1
?,Мұнан,әрі,1
.,Түн,жарымынсыз,1
Аянға,шанамызды,кезекпекезек,1
жетімнің,көрген,күні,1
.,Сол,кезде,1
.,Тек,бір,1
қара,парға,бұрқ,2
мен,де,аузыма,1
салдарған,жоқ,.,1
жоғары,қысқа,қара,1
әйтеуір,адамға,тән,1
Аян,",",бір,1
–,Көк,семсерді,1
менімен,жарысады,!,1
.,–,Жарайды,2
бебеу,қақты.Көтеріп,баракқа,1
жайдары,жүзі,",",1
қойып,келе,жатқан,1
алады,.,Жуық,1
болмай,тұр,",",1
–,деді,анадайдан,1
қорқынышты,.,–,1
әріптен,ғана,өткенімізге,1
.,Сол,сәтте,1
қолын,отқа,тығып,1
дегеннің,бар,екенін,1
.,Дәл,осы,1
қолынан,ұстай,алды,1
тырысушы,едік,.,1
.,–,Сырғанақ,1
үйіне,көшті,.,1
шұбалған,топ,шаналарын,1
темір,салып,өртеген,1
сықылықтай,күлдік,.,1
төбесіне,шығайық,та,1
жауған,оқтың,астында,1
өткенімізге,көңілі,толмай,1
Аянның,да,21,1
қапас,",",тымырсық,1
жіберген,.,–,1
",",басқа,бір,1
таза,бір,бала,1
.,–,Не,1
әкелеріміздің,",",ағаларымыздың,1
бетіне,жаға,салды,1
жатқан,Аянды,дәу,1
Күн,ұясына,еніп,1
естірте,:,«,1
бірдей,дүрліге,дүркіресіп,1
бүкіл,ауылды,жаңғырықтыра,1
мағынасын,сұрап,алуға,1
өлеусіреген,жарығында,",",1
де,жылаған,жоқ,1
құйылып,жарқырағандай,боп,1
аяқталды,.,Әуелде,1
гүрілдетіп,шанамен,төмен,1
",",өзінің,рулі,1
екінші,ертегісін,бастады,1
.,Жетім,бала,1
су,өткеніне,қарамастан,1
.,Күзде,оқу,1
ненің,ойыны,екенін,1
Қайдан,келген-ей,?,1
Менің,басым,ауырып,1
",",өзі,жауыр,1
",",менің,–,1
даусы,шыға,айқайлап,1
әрі,",",сен,1
кеп,қолыңа,беретін,1
базарға,айдап,барып,1
сырқырап,кетеді,.,1
әр,нәрсені,бір,1
естісе,де,",",1
айтқан,дауыстар,.,1
далаға,шыққам,.,1
әрқайсымыз,өз,омырауымызға,1
?,Тірі,ме,1
кейін,басқа,сөздің,1
өзге,ештеңені,көрмесек,1
етеді,.,Күн,1
қалады,.,Ала,1
–,деген,Аян,1
Ойбай,",",өрт,1
әрі,соғысқа,баруды,1
сәтте,бәріміздің,де,1
келуі,біз,үшін,1
соң,.,Аян,1
күлкіге,толы,қызық,1
киім,тоздырып,",",1
пальтосынан,да,жусанның,1
беруге,дәтіміз,шыдамай,1
өзі,де,кірді,1
бірге,көрсең,етті,1
көшенің,аяғынан,басына,1
",",қалғандарымыз,екі-екіден,1
іш,.,Ал,1
көшеде,сырғанақ,тебуге,1
бар-жоғымызды,да,ұмытқандай,1
кім,менімен,жарысады,1
:,«,Ағатайлап,1
.,Аянды,ортаға,1
бәріміздің,шанамызды,бір-бір,1
Жарайды,",",қойшы-ей,1
аспан,тұншықтыра,салардай,1
.,Өңі,сұрланып,1
Ай,жарығында,анық,1
екенін,біліп,болмайды,1
?,..,»,1
ешкім,тиіспейтін,болды,1
шанамен,төмен,қарай,1
көрінді,.,Демімізді,1
үйге,келдім,де,1
тілімен,жалап,қойып,1
.,Кекіліміз,жоқ,1
бір-бір,шылым,орап,1
ірі,болады,",",1
арқаларын,құр,қайқаңдатып,1
",",үгіп-үгіп,аузына,1
соң,қойдың,құйрық,1
",",терісі,сыдырылған,1
сонысын,насаттана,сорып,1
",",бұрқылдата,лақтырып,1
",",ағаларымыздың,үйде,1
жатты,да,",",1
жүріп,қарды,таптап,1
ұрайын,",",осы,1
білмеймін,",",ойының,1
аласа,тас,қораның,1
үлкен,кісіше,.,1
боп,тағайындалғаннан,кейін,1
еді,.,Екеуі,1
?,!,Нені,1
ол,теуіп,жүрген,1
«,темекінің,»,1
«,...,–,1
бала,",",көкпеңбек,1
алға,қарай,оқтана,1
тісіміз-тісімізге,тимей,сақылдап,1
қатысқысы,келген,.,1
бидай,төгеді,.,1
күйде,",",ағасы,1
теуіп,жүрген,–,1
балаға,толып,кетуші,1
бетті,тырнайтын,",",1
–,Ойбай,!,1
бір-екі,масақты,маған,1
жеткен,кездерімізде,өзімізден,1
Аянды,дәу,табан,1
сабан,екен,.,1
бітіп,",",жазылып,1
басына,көтере,айқайлап,1
.,Онан,біздің,1
елден,ерекше,осыны,1
үлгердік,.,«,1
отыр,",",апам,1
қала,жаздады,.,1
баратынмын,.,Мен,1
әкетті,.,Ең,1
Бірақ,біз,бұған,1
баттасқан,шаң-топырақ,.,1
алтын,барын,да,1
жүрмін,",",ылғи,1
сиқырлы,қанат,біткендей,1
омырауымызға,тұмсығымызды,тығып,1
тыққан,күйелеш,масақтарды,1
өгіз,үстіндегі,балалар,1
көтеріңкіреп,маған,:,1
екі,қарыс,«,1
.,Сол,күні,4
жиі,кездесуші,еді,1
болды,...,Қу,1
жүзі,жайнап,қуанып,1
",",тобығы,тайған,1
Бәріміз,алқа-қотан,жайғасқаннан,1
да,жататын,.,1
толы,қызық,дүниеге,1
пальтоны,нұсқап,.,1
тұрып,",",ақырындап,1
берді,.,Сәлден,1
.,Жүр,анау,1
қуысқа,келеді,.,1
үйіне,дейін,айдасып,1
да,соңғы,сөздері,1
ол,алысып-жұлысып,ойнайтын,1
таудан,күндіз,құс,1
көзді,дәудің,мекені,1
тықты,.,Біз,1
",",өзіміздің,иісімізді,1
шығады,.,–,1
қиылғырлар-ай,",",соғыс,1
сауыры,қызыл,ала,1
салым,Жусандытөбе,жақтан,1
от,жарқ,етіп,1
?,Қайдан,келген-ей,1
",",көзі,отша,1
Аянды,кінәлай,сөйледі,1
ма,",",қиын,1
Кейде,қараптан-қарап,келе,1
да,тап,берген,1
жүріңдер,",",мен,1
қалай-ей,.,Мына,1
деп,қойды,ол,1
нендей,мұрат,қойса,1
мен,де,бардым,1
ұшында,бұлдырап,арба,1
оның,соңынан,ердік,1
.,Аян,оны,1
Ағамның,иісі,сіңіп,1
кешкісін,ат,қораның,1
қысқасы,Аян,бәріміздің,1
біреу,зулатып,шана,1
күн,бар,.,1
ағасының,жуықтағы,күндердің,1
жақында,әлі,.,1
қаудырлаған,сары,тонының,1
сорған,өңі,көкпеңбек,1
қарай,жұлдыздай,ақты,1
кеп,жіберді,.,1
екінші,жылдың,жазында,1
ағасы,тезірек,қайтса,1
–,деп,еліктіре,1
отырдым,.,Ол,1
Қызық,ойынның,үстінде,1
кетті,.,Тек,1
9,Сыбырлай,шыққан,1
ойнайық,деп,еді,1
алып,кепті,",",1
орналасқан,соң,хат,1
",",астында,жатып,1
жамандайтын,.,Онан,1
",",саған,",",1
әрі,Аянмен,сөз,1
да,",",мұнан,1
де,жеттім,.,2
сондықтан,төбелессем,әжем,1
мен,тепкі,тиген,1
іштей,:,«,1
күшімен,жетеді,.,1
бірде,ұлығандай,үн,1
сол,үңгіртаудың,ішінде,1
көзіме,!,..,1
шаналарын,сүйретіп,жоғарыға,1
Оның,қорқырай,алған,1
тұрды,.,Тек,1
күлумен,болды,.,1
бәрін,біледі,...,1
қараңғыда,теңселгендей,боп,1
»,намысымыз,жәбермейді,1
Мұнан,әрі,соғысқа,1
шыққан,күні,Аян,1
алмай,жатқан,көрінеді,1
шыбындардың,ызыңы,бір,1
күнде,кешкісін,бізге,1
жан-жақтан,шулап,кеттік,1
Бірақ,",",сөйтіп,1
балапандарының,үні,құлақты,1
.,Ондай,кезде,1
Қазір,сол,Тұржан,1
лақтырып,",",атысып,1
»,...,–,1
оған,.,Сөзді,1
сырт,киімімді,шешіп,1
шулап,кеттік,.,1
!,..,Біз,1
сайын,үйінен,әкелген,1
Ендігі,оның,қуанышында,1
Мынау,алда,тұрған,1
көшіп,келген,.,1
өзіне,де,обал,1
көрші,...,тура,1
Бәрімізбен,де,жақсы,1
жер,сыпырғандай,көлденең,1
алдым,да,ұзақ-ұзақ,1
кезде,үйлерінен,арба,1
Есікбай,Қосымның,бас,1
де,әлдеқайда,қызықты,1
Балалардың,ең,соңын,1
сатып,",",ақшасын,1
тонының,омырауына,тұмсығын,2
иісі,...,–,2
шылымын,оған,да,1
құйып,отыр,екен,1
тілеуім,:,«,1
–,Тез,іліп,1
оның,ертегісі,түннің,1
қораның,төбесі,күзде,1
Онан,соң,сары,1
",",баттасқан,шаң-топырақ,1
",",әлде,шынымен,1
?,»,–,2
Қосымның,мұрнынан,қан,1
қанталағандай,боп,ерекше,1
тәтті,",",–,1
:,–,Енелеріңді,1
",",мұнан,өзге,1
беремін,",",ал,1
сабанның,арасы,бытыр-бытыр,1
жығуға,шамасы,келмеді,1
тамақ,берші,",",1
тұрып,кетті,.,1
",",жаман,ит,1
кішкентай,төмпешік,бар,1
",",Аянның,ертегілері,1
Аян,бір,түнде,1
–,Өй,",",1
жер-көкті,басына,көтере,2
Аян,оның,қолына,1
дүниеде,соғыс,дегеннің,1
қақты.Көтеріп,баракқа,алып,1
.,–,Осы,2
Осы,анау,",",1
",",соның,қорқыраған,1
бір,рет,теуіп,1
қалатындай,бәріміз,бірдей,1
сіңіп,қапты,.,1
«,Аттан,!,1
шаналарымызға,қарап,қойып,1
шыға,жаутаңдап,",",1
Бапайдың,есігінің,алдында,1
іргесінен,әрі,қарай,1
ойлап,кеп,",",1
сияқты,боп,қалатын,1
батырдың,Тайбурылындай,ұшатын,1
.,Мен,жұмысыма,1
көңілсіз,еді,.,1
Тұтасқан,қап-қара,аспан,1
Бізге,күн,сайын,1
шулап,қоя,бердік,1
реттен,домалаушы,едік,1
болмаса,",",оған,1
сиқырлы,қанат,бітеді,1
тұратын,.,Тек,1
Қосым,жалп,етіп,1
күлетін,де,:,1
.,Аян,ақсаңдаған,1
дүниені,көріп,отырғандай,1
бұзау,мөңкіп-мөңкіп,жығып,1
.,Бет-аузы,да,1
жоқ,:,–,1
тағы,да,тепті-ай,1
күннің,ішінде,екі,1
масақтар,жиі,кездесуші,1
Іргеге,қарап,жатты,1
тастады,да,:,1
қалай,?,!,1
шыдай,алмай,оның,1
адамдарға,қарайды,.,1
талай,әйелдер,мен,1
Қосымды,соғу,керек,1
өзінде,де,",",1
жалтақтай,береміз,.,1
бәріміз,оны,мазақтап,1
",",шолақ,қол,1
таудың,арғы,жағында,1
жататын,.,Қыста,1
Біз,күлкіміз,келмесе,1
сөйлеп,",",сақылдап,1
мал,қайырам,деп,1
тезірек,неге,үйретпейді,1
астында,жалғыз,көзді,1
бастаған,кезде,ат,1
сорушы,едік,.,1
төмен,қарай,жұлдыздай,1
.,Біз,қараған,1
жыра-құзды,тегіс,:,1
қара,таппай,жүретін,1
уақыттан,кейін,қайтып,1
сағалап,келсе,керек,1
да,бізді,үнсіз,1
шақта,барып,біреуіміз,1
көрпе,жамылып,жатыр,1
ылдиға,да,",",1
әжесінің,жамағайын,төркіндері,1
алып,",",енді,1
–,Е,",",2
да,",",онан,1
түні,денесі,қызып,1
жетеді,.,Өгіз,1
де,ол,Аянның,1
әдемілеп,таңып,тастады,1
қызыл,ала,қан,1
баяу,үнмен,:,1
",",Аян,сырғанап,1
темекі,тартпаспын,",",1
–,Кет,",",1
Аян,естісе,де,1
әдеті,бар,.,1
ызғырық,жел,соғып,1
ызақорлана,ұмтылған,",",1
тағайындалғаннан,кейін,",",1
шыққан,зарлы,үнмен,1
сүзіп,жіберердей,боп,1
назар,аударар,емес,1
қаным,бұзылды,»,1
балаларды,тамсандыра,отырып,1
оны,белдесуге,жібермей,1
екі,ұртына,кезек,1
–,Аян,балалар,1
көтеріліпбасылып,желпілдеп,",",1
көшеде,екіге,жарылып,1
аяғыңды,салғызбайсың,ба,1
есік,алдында,тұрдым,1
боп,келгеніңде,қоңыр,1
айқайлады,.,Маған,1
шиімін,тұтатып,",",1
?,!,–,3
ісіктерін,сипады,.,1
бозарып,",",біздің,1
.,–,Жақсыдан,1
деп,үйіне,кетті,1
.,Кенет,бүкіл,1
Аян,қайда,екен,1
боп,қалды,ғой,1
те,жарқ-жұрқ,еткен,1
қойып,",",көтеріле,1
тоқтаған,Аян,:,1
бара,жатыр,.,1
–,деп,қағытып,1
шырт,дегізіп,түкіріп,1
.,Бір,сәтке,1
едім,",",–,3
бергенбіз,",",басын,1
рақаттана,кекіріп,қоятын,1
айналдырып,жібереді,.,1
сазарып,жатты,.,1
.,Атам,екі,1
білсек,те,",",1
Біз,өгіз,үстіндегі,1
ойлай,түсуге,не,1
–,деді,томсырайып,1
.,Ол,кезде,1
жылқы,тезегі,салынған,1
ымырт,қараңғысына,дейін,1
айдадық,.,Қоңыр,1
Сондайда,өгізден,домалап,1
көрсең,етті,...,1
пен,төрдей,жерге,1
Сонда,да,болса,1
өңшең,бірөңкей,балалар,1
болса,кәдімгідей,:,1
көп,үндемейтін,Қосым,1
бойынша,Қосым,беруі,1
",",ойнайсың,ба,1
Сен,тек,жығылып,1
жетпей,жатып,",",1
Есікбай,мелшиіп,отырған,1
сордым,",",менен,1
",",біреу,«,1
да,",",кейде,1
.,Құз,іші,1
екен,.,Адамды,1
жатқан,қара,парға,1
орнына,өз,ағаңның,1
.,–,Байғұс,1
бауырын,жазып,",",1
бірдей,салып,тым-тырағай,1
кейін,жетім,баланың,1
Ей,",",тоқтаңдаршы,2
етеді,...,Ызғырық,1
келеді,екен,.,1
асыл,қасиеттің,барлығы,1
кезде,ғана,:,1
да,бауырын,жазып,1
қарады,да,өз-өзінен,1
жасаурап,отыратын,қарт,1
соң,",",ертеңгісін,1
секіріп,мінген,.,1
тұтанса,керек,.,1
қайттік,",",дегендей,1
түсті,.,Мұғалімнің,1
сырғанап,кеп,қолыңа,1
",",таңырқауын,жасыра,1
Біз,болсақ,",",1
соқадағы,әйел,",",1
түнжыраған,күймен,жабырқау,1
да,айтшы,...,1
деп,ұрсып-ұрсып,қуып,1
.,Бірде,",",1
ақ,көйлегім,бар,1
қойды,.,Онан,1
алып,желпіне,тоқтаған,1
",",көшкенде,ана,1
бүктеліп,шырқырап,жатқан,1
келе,жатып,әркімге,1
",",қойшы-ей,!,1
бір,бала,тұр,1
Бәріміз,жапа-тармағай,аспанға,1
Үгіпүгіп,шала,піскен,1
сөзі,де,",",1
екеуіне,ғана,майға,1
да,тепті-ай,кеп,1
–,Түн,ортасы,1
Аянның,ағасы,тезірек,1
–,Ертеде,бір,2
әріптерді,тегіс,жаттап,1
.,Шетімізден,пысқырынып,1
апыл-ғұпыл,іше,сап,1
Кәне,",",Садық,1
жұлдыздар,жайшылықтағыдан,әлдеқайда,1
Орнынан,тұрып,",",1
иісі,сияқты,жақсы,1
мылтықтан,өзге,ештеңені,1
сүйінші,сұрағандай,қуанышты,1
Біраз,жүргеннен,кейін,1
Ал,мына,сүтті,1
...,О,",",1
шолып,өтті,.,1
бірден,Есікбаймен,алыса,1
қарауына,тең,бөліне,1
ма,екенсің,.,1
өтіп,дірдектеткен,ызғарлы,1
көшенің,басынан-аяғына,дейін,1
Аянның,11,ертегісі,1
сыбдырсыз,шешініп,",",1
балалар,бір,сәтке,1
қаппын,ғой,",",1
.,Қосым,қомағайлана,1
жатып,үйретемін,деп,1
.,Бұл,ат,1
",",шана,теуіп,1
көрінбе,көзіме,!,1
Өңі,сұрланып,",",1
Аян,қолын,отқа,1
шала,піскен,дәнді,1
басынғаны,ғой,.,1
үнсіз,состиятын,да,1
біраздан,кейін,үні,1
берейін,қарағым,.,1
ала,сап,",",1
Аянның,аузына,қарадық,1
мына,біздің,ұл,1
тоқай,ала,бастады,1
",",бәрін,біледі,1
Көзімді,сәл,жұмсам-ақ,1
бала,бір,кетпейді,1
Садық,та,шанамызды,1
.,Асылбек,шал,1
бәрбәрі,күннің,ерекше,1
Апыр-ай,",",жалғыз,1
деген,шалдың,үйіне,1
ес,қалмай,далбақтап,1
",",«,ойбай,1
бастауымен,Бапай,шалдың,1
басқа,сөздің,бәрі,1
Біз,ертегілердің,бәрін,1
мысық,.,Сенің,1
Садық,арман,еткендей,1
жылқының,кепкен,тезегін,2
шарасынан,шығып,",",1
жамағайын,төркіндері,бар,1
кірді,...,–,1
да,",",келе-келе,1
да,қызараңдап,тұрып,1
",",онан,үшінші,1
ашты,.,Мен,1
біз,түнді,күтуіміз,1
шанамызды,кезекпекезек,сырғанауға,1
қорегі,осы,.,1
",",хат,жазатын,1
",",енді,қайтер,1
болатын,.,Ертеден,1
қар,ұшқындай,бастады,1
ма-ей,?,–,1
барады,.,Аян,1
шешіп,",",шеткі,1
де,ердік,.,1
менің,апам,орнынан,1
көзі,бажырайып,",",1
штанының,ауын,бір,1
қозғала,алмай,жатқан,1
айқай,салды,Есікбай,1
соң,киімімізбен,отырған,1
",",қамшыны,құлаштай,1
танытуға,бар,күшін,1
:,жарғақ,сары,1
байла,!,Қаз-үйректі,1
ұмытып,",",шетімізден,1
біткенше,шай,ішеді,1
",",қайқайтып,бойымен,1
да,үнсіз,",",1
Біз,болсақ,шөп,1
Онан,Есікбай,:,1
соққан,ыстық,күннің,1
етіп,орады,да,1
бауша,қияр,едім,1
Жер,құйқасы,майға,1
",",сыбдырсыз,шешініп,1
",",тек,бұзаулы,1
Бапай,деген,шалдың,1
Ур-ра,!,–,1
шайға,бойы,бусанған,1
асқар,таудан,күндіз,1
–,Ой,",",5
жейдесін,киіп,түк,1
де,ойынға,еш,1
бізге,анық,естілді,1
Сондықтан,«,жасық,1
Иманжанов,қатты,науқастанып,1
келе-келе,шетімізден,сараңси,1
қайсы,–,ей,1
жақта,қалды,",",1
қырындай,",",өзі,1
қайтар,жолда,Бапайдың,1
осылай,тағы,бір,1
–,Мә,",",2
.,Ауырғанына,шыдар,1
ашқанда-ақ,Аян,жүзі,1
қан-қан,болып,атып,1
оның,басынан,тоқай,1
салар,балғын,шағымызда,1
шананың,өзі,гүрілдеп,1
...,Ызғырық,жел,1
Қараңғыда,бозарып,көрінген,1
бар,.,Кетсін,1
сендер,қызықсыңдар,",",1
бір,кез,анам,1
жас,алды,.,1
жеті,түнде,шанасы,1
жалап,қояды,.,1
