кейде,тіпті,2
Хат,жазуды,1
көрмейтін,жерге,1
күндіз,де,1
қарап,қойып,2
",",ұры,1
үйретші,",",1
аттанып,",",1
үйге,кетейін,1
жүргенбіз,.,1
үні,өшті,1
Ертең,ер,1
Алғашқы,күннен,1
қоңыр,тау,2
!,Аттан,1
",",түймесі,1
екенсің,.,1
»,намысымыз,1
шылаған,талқанды,1
одан,көз,1
өгізден,домалап,2
етіктің,астында,1
кетер,ме,1
",",қанаты,1
да,айтпайтын,1
болса,қабағын,1
тіпті,мұрты,1
неғыласын-ей,",",1
күні,бүгінге,1
қиратып,жүрсің,1
шұқшия,қарап,1
күндізгі,ойын,1
",",бері,1
жерде,:,1
болсын,",",2
соңынан,шошайып,1
тұтатып,",",1
ертегіден,артық,1
дейтін,Садық,1
тауып,кеттік,1
ештеңесі,жоқ,1
сол,да,1
кезекпекезек,сырғанауға,1
көзін,ашса,1
ішіп,",",1
жердің,күні,1
.,Жұрт,1
Мен,осы,1
Бірінші,күннен-ақ,1
естісе,де,1
қатты,ауырды,1
3,Қызық,1
2,Біздің,1
салардай,боп,1
Қараңғыда,бозарып,1
күлумен,болды,1
жүгірген,Аянға,1
Бірақ,Аян,1
Аян,төсектен,1
баракта,төрт,1
Аян,батырлық,1
ете,қаласың,1
желдің,өтінде,1
жақсы,жолдас,1
қайтар,жолда,1
жағып,отырып,1
ішінен,жылқылардың,1
Ол,көзі,1
",",ойыншық,1
біз,бұ,1
қарық,боп,1
Ертегі,тыңдайсың,1
амалсыз,бергендей,1
бұрып,әкетті,1
тәтті,шірік,1
алдым,да,1
өзіміз,иіскеп,1
бір,асыл,1
",",үйіне,1
дәу,ұйықтап,1
рет,көміп-көміп,1
үйіміз,темекі,1
сиырыңда,өсімімен,1
қылушы,едік,1
бір-ақ,салғызам,1
біз,өзіміздің,1
Аян,араласқан,1
Және,бір,1
де,білмейсің,1
толмаған,сияқты,1
құшырланып,.,1
–,Қарашы,1
тұрғанына,шыдай,1
",",жарты,1
кейін,бір,1
тоқтаған,Аян,1
піскен,соң,1
Қосым,шыдай,1
–,И-и,1
апам,да,1
түйді,.,1
деген,кішкене,1
",",кірпік,1
",",қараңғыда,2
кемпірі,шалы,1
бастырылған,",",1
кеуіп,",",1
.,Келген,1
Мен,есікті,1
жатқандай,",",1
Үйге,келсем,1
келсем,",",1
Жым-жырт,айлы,1
–,Кет,1
көрпесін,шірітіп,1
солқылдатып,естіліп,1
үнмен,сызылтып,1
әр,тұсынан,1
сендерге,кешегіден,1
жан-жақтан,шулап,2
айтпай,.,1
тағы,Аян,1
әр,нәрсені,1
да,қанат,1
–,Менен,2
жоқ,еді,3
айтып,беруі,1
Садық,",",1
жақын,дос,1
ерлік,те,1
орнынан,тұрды,1
",",таң,1
қайыра,алмағанына,1
жалтақтап,қарай,1
төбелеспеймін,.,1
Әрқайсымыз,оның,1
де,жылаған,1
Семіз,бұзау,1
ұрсады,",",1
...,Сөйтіп,1
көзі,қып-қызыл,2
Аян,бұрыннан,1
Ай,жарығында,1
жегенімізді,ажыратпастан,1
беріліп,отырғанымызда,1
алақандай,газет,1
Жаз,ортасы,1
Түн,қараңғылығында,1
бала,:,1
итеріп,тастап,1
жолдас,боламыз,1
да,жер,1
Ауылдағы,жұрт,1
қылғандай,тұла,1
дейді,...,1
сөзін,тыңдама,1
жалп,етіп,1
дестік,бір,1
көріп,Аян,1
тауға,қарай,1
төркіндері,бар,1
көрінген,жүдеу,1
қорадан,шықты,1
ербеңдете,береді,1
оқуымыз,да,1
адамға,тән,1
тапқанымызға,мәз-мейрам,1
де,:,3
жер,тепкілеп,1
оған,үн,1
да,әлгі,1
сыртына,отырайық,1
кешкілік,бізге,1
шанаға,сиқырлы,2
«,цоп,2
.,Маған,2
екенімізді,»,1
жүріс,қоса,1
сөздерді,құрап,1
жел,ұйтқи,1
сиырларың,бар,1
Біз,өзара,1
баланың,қотыр,1
да,бар,3
біздің,сөзімізге,1
даңғыр-дұңғыр,еткізіп,1
екен,...,1
шоқпыт-шоқпыт,жауыр,1
қалтамызға,10,1
тілімен,жалап,1
.,Жылап,1
",",жүректегі,1
түнжыраған,күймен,1
сұрап,бір,1
.,Көшенің,1
не,жегенімізді,1
Отқа,жанғанда,1
хатымды,көшіріп,1
сырғанап,жүр,1
қызық,дүниеге,1
Аян,құлындағы,1
кейін,қайтып,1
–,Түн,1
Атам,екі,1
еткізіп,",",1
алдына,етбетінен,1
Аян,дейді,2
дүниеге,–,1
Есікбайды,алқымынан,1
–,Барлық,1
",",балам,1
күлетін,де,1
сол,сәт,1
Аян,тобығын,1
ақсақ,қара,1
кереметтей,сүйкімді,1
тастай,бере,1
жабысасың,.,1
жеткен,қыздар,1
.,Түкпірге,1
үйінен,алақандай,1
тайға,қанат,1
басталып,",",1
ыңқ,еткізді,1
кетті,осы,1
үйінен,шығып,1
жалт-жұлт,етеді,1
теңселгендей,боп,1
сығымдап,жылап,1
Күн,ыстық,1
су,өтіп,1
жатты,да,1
бастады,.,11
толтыра,сорып,1
қақалған,жоқ,1
аузына,қарадық,1
оңай,ма,1
кіре,бер,1
кіріскенбіз,.,3
батпадық,.,1
басталса,да,1
Аман-есен,барып,1
көз,жіберді,1
.,Кемпірі,1
тайған,аяғын,2
тұрдым,да,1
алып,бізге,1
айтамын,»,2
айна-қатесіз,қағазға,1
Асылбек,таяп,1
сол,өзі,1
отыра-отыра,кеттік,1
шарығымнан,су,1
.,Әйелдерге,1
деп,дауыстай,1
де,енді,1
Сыртқа,шыққан,1
жүрдік,.,2
орнымызда,қатар-қатар,1
Менің,басым,1
Анау,ат,1
өзімізден,кіші,1
сыбырды,алқына,1
лақтырып,тастап,1
апам,көзін,1
қасымда,отырған,1
.,Онан,16
қуып,жіберді,1
сабаны,орған,1
десең,де,1
көтеріп,аспанға,1
атаманның,екеуі,1
төгеді,.,1
да,сол,1
айтайын,ба,2
:,жарғақ,1
ай,бұрын,1
",",соғыс,1
құйып,отыр,1
кейбіріміз,ішіне,1
түгел,орындайды,1
бой,жеткен,1
Біз,де,2
жиып,",",1
...,Міне,1
жетеді,.,3
қылған,қара,1
",",қасынғандары,1
да,бір,2
",",түсіме,1
Өржанның,баласы,1
езуін,жия,1
кеп,оның,1
бала,қайда,1
өлеусіреген,жарығында,1
Аян,тағы,1
нан,алып,1
",",бала,2
үстінде,күрескенімізде,1
түнді,күтуіміз,1
–,Атың,1
сыбырға,айналдырып,1
",",көзіне,1
Онымен,төбелескісі,1
келуі,біз,1
...,Біз,4
дегенде,бір-ақ,1
Ақыры,Садықтың,1
пысқырынып,",",1
өңшең,топырлаған,1
бір,ғана,1
сол,мүшкіл,1
қамыс,сияқты,1
.,Сөйткенше,1
өз,омырауымызға,1
салып,беріңізші,1
бітеді,...,1
–,дейтін,3
ғана,білеміз,1
шойтаңдап,",",1
білмейсің,ғой,1
алды,.,7
сәл,тереңдесе,1
жұлынып,«,1
сәтке,жадау,1
сабан,содан,1
әрқайсымыз,әр,1
ойыны,екенін,1
балалардың,ең,2
атып,тұрып,2
тұра,қалдық,1
бір-екі,әріптен,1
терезенің,түбіне,1
шоңқаң,етіп,1
деп,менсінбегендей,1
айтып,бітіреді,1
басына,дейін,1
көңілге,олқы,1
ұйықтап,едім,1
оның,жанында,1
өзі,жауыр,1
атаммен,қатарласа,1
кигізбейді,",",1
есте,қалғандарын,1
енді,",",4
қызықты,еді,1
Соның,арасында,1
жығылған,Есікбай,1
осы,әлгінде,1
шамның,білтесін,1
денесі,көкпеңбек,1
бұрқырата,сорушы,1
басқа,бір,1
күтір-күтір,шөп,1
Бапай,деген,1
тоқай,ала,1
еді,.,33
елден,ерекше,3
жанында,отырған,1
Әлден,уақытта,2
",",сонан,1
айдалада,тапқанмын,1
асқар,таудан,2
бірақ,ешкім,1
бен,сырма,1
атысамыз,.,1
",",өзіне,1
түсердей,боп,1
да,біреуге,1
жатқан,Қосымды,1
бұл,атысып,1
»,дегенде,1
үстінде,",",2
топтарына,алудан,1
қараңғылық,үйіріле,1
деп,Есікбай,2
Ал,тірі,1
жүр,ғой,1
болады,",",2
арасынан,сығалап,1
–,көктем,1
домбыққан,ісіктерін,1
екеуміз,бір,1
омырауынан,бұрқырап,1
құнын,осы,1
пальтоны,әперші,1
бірдей,зулата,1
күрсінісі,сияқты,1
.,Арық,1
Ал,мен,1
бар,еді,1
–,Сенімен,1
ауырады,...,1
еркектерше,қиыншылықта,1
жалмауыз,кемпірлер,1
бәрін,алыстан,1
бөкпе,топырақ,1
",",мұндай,1
білмейді,екенсің,1
тобығы,тайған,2
–,Сәл,1
едік,",",1
–,астында,1
түсуге,не,1
сырғанашы,»,1
",",ондайлардан,1
қара,",",1
міндік,.,1
орауға,кіріскенбіз,1
кеткен,",",1
құр,қол-аяғын,1
Түнде,маған,1
Аянның,сиырын,1
біз,қыстың,1
дегізіп,суырып,1
Ойбай,!,1
жалынсаң,",",1
шығар,.,1
.,Қатты,1
шырылдаған,қызыл,1
ауыздан,.,1
шығаратынбыз,.,1
алсын,!,1
жүзі,",",1
майдандағы,әке-ағамызға,1
үйдің,көрпесін,1
Солардың,бірде-бірі,1
Таң,атқаннан,1
Аян,жейдесін,1
шоматынбыз,...,1
топырақ,араласқан,1
алысса,",",1
киінген,қара,1
ойнамақ,болдық,1
аяғына,дейін,1
–,Сенбісің,1
оңай,дейсіңдер,1
қайта,бастады,1
сидаң,бойлы,1
",",жаза,1
жүгіріп,сырғанаққа,1
ойда,жатқан,1
Арбадан,түсіп,1
құбылып,естілетін,1
Қаралы,қағаздар,1
қайқайтып,бойымен,1
тұратын,болды,1
мөңіреді,.,1
айқайлап,жіберді,1
айлы,",",1
...,Түнде,1
Бірақ,сүзген,1
өртеген,бір-бір,1
Көшеде,сырғанақта,1
.,Ит,1
бір,сұрап,1
соң,біраз,1
едім,оған,1
деп,оны,1
әрі,түкпір,1
қамшылау,...,1
шоқайын,шешпек,1
соңын,ала,1
қызықтап,қарап,1
Желкең,қиылғырлар-ай,1
керек,»,1
қозғала,алмайсың,1
",",жарымжан,1
біздің,үйдің,1
Аян,жүзі,1
кешкі,шайларын,1
кез,анам,1
біз,–,1
тізбелеп,айтып,1
төмен,қарай,3
боп,қайтқандар,1
бебеу,қақты.Көтеріп,1
",",тырнауық,2
Біз,опыр-топыр,1
жұдырығын,иіскегің,1
шоқысы,–,1
тиіспейтін,болды,1
қолымызға,22,1
ұғады,.,1
бұрынғысындай,шанаға,1
Осы,төбелестен,1
айдың,ішінде,1
.,27,1
Бірақ,үстінен,1
болуды,әркім-ақ,1
жаман,адам,1
күннің,бірінде,1
шығып,жатыр,1
туралы,болушы,1
дүркіресіп,",",1
изестік,.,1
шананың,дүбірі,1
кісі,аттары,1
Қар,қалың,1
екі,ұртына,1
түймесі,ағытылған,1
",",осы,3
артынан,айдадық,1
Сондайда,есіме,1
келсе,...,1
сиялы,қарындашты,1
бала,",",2
қуана,даурықпайтын,1
Рас-ей,",",1
таң,білінгеннен,1
Аянның,да,1
жатпапты,.,1
де,соғысқа,1
сайын,шұрқ-шұрқ,1
деп,зәре-құтымыз,1
басқа,.,1
Ойынды,тастай,1
әулие,мекен,1
ұшып,өтеді,2
де,жусанның,2
иә,секірсе,1
.,Ортасына,1
шала,бастырылған,1
арасы,бытыр-бытыр,1
алдына,жан,1
.,Тұржан,1
жүре,бердік,1
Аян,қараңғы,1
Есікбай,тұрып,1
сендерге,бір,1
де,әбден,1
өрт,!,1
Сонда,көрсетеді,1
өзіне,де,1
Онан,бір,1
",",Бапай,1
Сол,кезде,1
дегендей,:,1
қызық,айтайын,1
Бірте-бірте,ол,1
сөздің,бәрі,1
күні,ғана,1
бұлқынғанына,қарамастан,1
аяғыңды,салғызбайсың,1
Қызық,еді,1
соңында,",",1
5,Аянның,1
жатып,қалды,3
Ол,қара,1
қипақтап,отырғанымда,1
жіберетін,.,1
жетілік,шамның,1
алғаш,соқаға,1
парақтан,үлестіріп,1
",",ауыл,1
.,14,1
көзіңді,тарс,1
талып,",",1
ұзындығы,екі,1
деп,жанұшыра,1
құрастырудың,әдісін,1
қайталап,қойдық,1
сол,сабан,1
«,Желкең,1
білсін,",",2
жіберген,Қосым,1
.,Құз,2
ақыл,айтпақ,1
отырғандай,дірілдей,1
өгіз,үстінде,1
айран,әкеп,1
бірі,қалжырай,1
айтқанын,түгел,1
қайда,жүрсең,1
",",Аяннан,1
сыбырлай,айтса,1
.,Сыртқа,1
.,Артымыз,1
Ол,өте,1
күндері,кейбіреулеріміздің,1
тарадық,.,1
ма,екенсің,1
бөрікше,шошайған,1
жапа-тармағай,аспанға,1
көкем,де,1
оқтың,астында,1
не,боп,1
тегіс,үрейге,1
қайтқан,.,1
ол,Аянның,1
мұрнымыздан,сорамыз,1
.,Ымырт,1
күйі,",",1
сәтке,оның,1
ұстаған,әйел,1
білмей,сасқалақтап,1
кезінде,тағы,1
бұлғап,қояды,1
бұзаулы,қоңыр,1
қаршадай,жетім,1
қалмайық,дегендей,1
дегеннен,",",1
сүйрете,жүгірді,1
көшеде,екіге,1
Сондықтан,ендігі,1
жазуды,бәріміз,1
.,Дір-дір,1
қалғанда,",",1
болмайды,",",1
мазақтай,түсіп,1
қабылдады,.,1
»,дауыс,1
іліп,ап,1
",",бәлем,1
сыртқа,Бапайдың,1
Мыналар,шана,1
оқша,зулап,1
кемпір-шалдың,зәресін,1
Енді,бірде,1
ала,қыстай,1
Сәлден,кейін,3
әлдеқандай,боп,1
үн-түнсіз,жер,1
сары,тонының,2
!,..,8
кейін,жуынып-шайынып,1
сұрап,ап,1
күніне,әрқайсымыз,1
құрым,киіздің,1
басын,шайқып,1
түбіне,кеп,1
ғана,өткенімізге,1
",",үгіп-үгіп,1
бірімізді-біріміз,итеріп,1
Енелеріңді,ұрайын,1
желпілдеп,",",1
жақты,.,1
кеп,жіберді,1
«,уһ,1
бара,жатқанда,1
шуылдаған,балалардың,1
Аянға,...,1
Ертеден,кешке,1
",",бұл,2
Ал,ол,1
Мен,білдім,1
алып,жылатып,1
көрсеткісі,кеп,1
Ондай,бала,2
тығып,сәл,1
боп,қайтса,1
Бір,кезде,2
секіріп-секіріп,түсіп,1
де,естен,1
Аянды,станцияға,1
Есікбай,ғана,1
баракқа,алып,1
боп,кеткен,1
дірілдей,қалшылдап,1
қарай,бұраңдап,1
тым-тырыс,боп,1
көретінбіз,.,1
Аянның,омырауынан,1
Мә,",",3
сөйлетумен,болды,1
боп,жарқырайды,1
орналасқан,соң,1
мүмкін,сондай,1
бастап,ымырт,1
Сенімен,бе,1
Бір,сәтке,1
.,Келесі,1
Бірақ,біздің,1
иісімізді,өзіміз,1
",",мал,1
",",шолақ,2
–,Жүгермек-ай,1
өрлеп,бара,1
",",қағазға,1
қақпастан,үйдің,1
тау,тұр,1
теңселіп,",",1
көз,айырмастан,1
Шіркін-ай,",",1
–,Шыдаймын,1
тартып,",",2
ұйқыға,жатардың,1
",",жанға,1
қағаз,",",1
Өйткені,Аянның,1
Көктем,шыға,1
Қосым,жалп,1
",",шошайған,1
тыжырайтып,.,1
болған,жоқ,1
ішіп,болғанша,1
жатқанда,",",1
көкпеңбек,тұлыптай,1
өте-мөте,көңілді,1
.,Екеуі,2
бала,оның,1
түсіп,қалуға,1
жаман,",",1
ағамның,пальтосын,1
өтіп,",",1
менің,ағамның,1
қуанышында,шек,1
Сағындым,ағамды,1
үйден,қағаз,1
ә,",",2
домалайтынбыз,да,1
бұзауына,секіріп,1
жарбия,жабысасың,1
айдан,кейін,1
шықпыртыпшықпыртып,жібереді,1
сайын,суытып,1
жүретін,болды,1
бізді,жаңа,1
Аянның,бетінен,2
Тіпті,ол,1
.,Бұл,10
қызыл,ала,1
жарқ-жұрқ,еткен,1
адам,ойнай,1
.,Өзіне,1
осы,.,1
Сайын,Мұратбеков,1
Біраз,жер,1
айтқаннан,ба,1
",",қалай,1
сөзіне,құлақ,1
соғысқа,барсам,1
қараймыз,.,1
жылқы,тезегі,1
қатты,науқастанып,1
жезтырнақтар,",",1
алғаннан,кейін,1
ие,көрген,1
қанталағандай,боп,1
қанын,жуып,1
аламын,",",1
біздің,ұл,1
жарасы,қаншама,1
ер,жетіп,1
де,біздің,1
бойда,Аянның,1
біраз,үнсіз,1
мынау,дөй,1
",",үстін,1
құзға,көз,1
жаман,неме,1
Келесі,күні,1
жаутаңдап,біраз,1
",",ал,4
келеді,ғой,2
түннің,бір,1
.,Ашқылтым,1
сонан,бері,1
Тұра,ғой,1
отыр,екен,2
сүйреткен,күйде,1
ала,секіріп,1
Тіпті,келе-келе,1
ғой,...,1
бригадир,Тұржан,1
бір,жолға,1
Көзі,кішірейе,1
үйрендік,.,1
пе,Аянға,1
соң,көрдім,1
тынымсыз,қамшылау,1
шананы,әрі,1
арт,жағын,1
күнде,біз,1
дүркірей,жиналып,1
Жұрт,ат,1
алып,қашқалы,1
",",әлгінің,1
көрінді,.,3
Қандай,сүйкімді-ей,1
.,Семіз,1
неге,бермейсің,1
үстіндегі,балалар,1
",",мә,1
«,көзіңді,1
әкетті,.,2
Ары,өтіп,1
сен,білмейсің,1
салғызбайсың,ба,1
арық,өгіздердің,1
түйе,тоқай,1
үлгердік,.,1
",",қамшы,1
тоңатынбыз,.,1
басқа,балалар,2
сызылтып,қана,1
кейін,де,1
келе,жатқандай,1
Қу,соғыстың,1
Жусандытөбенің,иісіндей,1
шыққан,күні,1
кейін,ортамыздағы,1
соңынан,ердік,1
–,күннің,1
»,...,1
.,Қоңыр,2
үнсіз,",",1
деп,бірімізді,1
көзіне,жас,2
жатыр,.,4
қара,жолдың,1
іргесіне,келдік,1
",",ізгілік,1
жақта,қалды,1
дірілдей,шытынып,1
сонау,батыста,1
шана,болса,1
",",тегіс,1
Тұржанған,.,1
тым-тырағай,зытуға,1
.,13,1
ақырында,:,1
тұқым,тартумен,1
етіп,күлетін,1
да,әр,1
мен,оңаша,1
екі,иінінен,1
мүмкін,емес,2
қуып,тастайды,1
теппей,қойды,1
тұқырта,берді,1
келеді,екен,1
–,Тәйт,1
Ертегі,біткен,1
етіп,сабаған,1
бір-бір,қарап,1
тауысатынбыз,.,1
тамағымыз,жыртыла,1
шырқырап,:,1
.,Бригадир,1
келгеніңде,қоңыр,1
едім,",",4
–,16,1
шеткі,бұтаның,1
қамшы,қарамызды,1
Түнерген,аспан,1
де,обал,1
",",астына,1
жағын,қазбалап,1
шанамызға,",",1
біз,жұмысқа,1
дегендей,Аянның,1
қызараңдап,теріс,1
ерте,түскен,1
жүзі,жадырап,1
бетінде,бір,1
атысып,ойнап,1
көзін,сығымдап,1
осы,қаршадай,1
еді,?,1
тебе,берді,1
шулыға,шыққан,1
қару,біткеннің,1
",",біз,5
23,Кешкісін,1
шеттеп,",",1
не,істеп,1
ат,қойып,1
көшенің,басынан-аяғына,1
қамшыны,құлаштай,1
сотқар,бала,1
баланың,бақытқа,1
бос,штанының,1
апам,орнынан,1
ылди,",",1
өтер-ау,.,1
көбіне,жетім,1
Аянға,шана,1
үнсіз,состиятын,1
қоятын,да,1
жалымнан,мықтап,1
араласқан,жас,1
орауға,икемге,1
Бұл,күні,1
",",біреу,1
қай,жерге,1
иіні,салбырап,1
деп,өзі,1
арасында,тұншыға,1
уақыттан,кейін,1
қарады,да,2
шөпке,белуардан,1
Біздің,бұл,1
басынан,аттап,1
күрескенімізде,ол,1
Аяннан,да,1
домалап,тұскен,1
.,Шетте,1
түртпектей,береміз,1
Жатарында,кемпір,1
состиятын,да,1
ертегі,айтатынын,1
білеміз,",",1
бірдеңені,қалғып-мүлгіп,1
.,Қалың,1
қара,борбай,1
–,Үйбай,2
биіктеу,ғып,1
дейін,тұра,1
сұрап,ішуге,1
?,!,6
сен,неге,1
.,Үшеуінің,1
жүріп,қарды,1
де,жеттім,2
мейірімсіз,адам,1
.,Үстіміздегі,1
!,Біз,1
–,«,1
айдай,үйінде,1
бірдей,жиырмаотыз,1
жата,берді,1
үрегеш,келеді-деп,1
арбаның,артына,1
біздің,ауыл,1
балғын,шағымызда,1
бидай,төгеді,1
Аян,баракта,1
тырнайтын,",",1
өтеді,...,1
Тағы,да,5
да,ол,1
Үшеуі,де,1
әлгі,үйге,1
ауылдың,әр,1
сырғанақ,ойнауды,1
иісін,сағынбауы,1
–,Жылауды,1
мылжың,көрінеді,1
тыңдауға,ол,1
күшін,салып,1
таңырқасып,қойдық,1
көк,семсерге,1
",",сылай,1
көшіп,келе,1
тайдырып,алды,1
бала,бопты,3
сынған,ештеңесі,1
қалдым,.,2
кетісімен,қайта,1
ауырды,",",1
тұяқ,ең,1
түсіме,де,1
да,емес,1
тістене,шытынып,1
бір-бірімізге,«,1
аузыңды,ұрайын,1
",",әлденіп,1
кемпірі,қанша,1
алмастан,екеуі,1
түк,қалдырмай,1
айналып,кетті,1
тыйылып,",",1
алады,да,1
бір,жағына,1
үймелегендері,!,1
бізге,айтып,1
күні,біз,1
бұрылды,да,1
айлы,түнде,1
өзі,төбелесқор,1
деп,Аян,1
.,Сырғанақты,1
әперші,",",1
көшіп,келдіңдер,1
",",күнге,1
батырдың,Тайбурылындай,1
шыға,колхоз,1
көріп,бұрылды,1
әкелдім,.,1
Шама,шарқыңның,1
өз,омырауына,1
тоспа,бар,1
етеді,...,1
балаларды,",",1
ненің,ойыны,1
бала,тұр,1
отыратынбыз,.,1
дірілдеп,пальтоның,1
алмай,",",3
қояйын,",",1
тұр,екен,3
.,Үшеуі,1
жанға,батып,1
.,Ұзақ,2
кезде,ол,1
Біз,ертегілердің,1
ұстап,отыр,1
",",ендігәрі,1
үсті-үстіне,жазатын,1
тұндырады,.,1
дүниеге,айналып,1
бір-бір,реттен,1
:,Көкше,1
торғайлардың,",",1
бір,қызған,1
үйді-үйіне,тараған,1
",",өгіз,1
Қоңыр,сиырларың,1
пен,көздің,1
қызған,шағы,1
Есікбай,басқа,1
тісің,бар,1
Ағам,келеді,1
үрейге,толатын,1
",",тағы,4
қозғала,алар,1
Әуелде,түнжыраған,1
әйелдің,көмегімен,1
тақтаға,жазған,1
қиыншылықта,жыламай,1
толатын,.,1
қып-қызыл,боп,3
үшін,нағыз,1
Бірақ,қанша,1
өңі,сол,1
жекіріп,.,1
іргесінен,әрі,1
алар,емес,1
.,Сол,12
Кейде,мен,1
қабірге,жаутаңдап,1
көрдім,.,1
.,Ауылдағы,1
Мен,жұмысыма,1
көшенің,басына,2
аузынан,сілекей,1
басқа,ойын,1
балалық,шағым,1
шанамды,іздей,1
қарап,шетте,1
тепкілеп,жылағың,1
сөз,етіп,2
балалардың,бәрімен,1
Қосымның,мұрнынан,1
тапсырамын,...,1
шетіндегі,ат,2
сорғызды,.,2
",",Есікбай,3
батып,қарық,1
Аянның,даусы,1
.,Сондықтан,5
ылғи,",",1
Бізге,күн,1
Аян,бізге,1
ұясына,еніп,1
киімнің,кімдікі,1
",",үңгір,1
еріп,",",1
біреу,зулатып,1
Біз,бір,1
балалар,",",4
де,жас,1
басына,кеп,1
несі-ай,",",1
Арық,өгіздер,1
сол,күні,2
жатты,.,9
жалап,қойып,1
көшкендей,ғып,1
менің,көк,1
неге,үйретпейді,1
ерекше,даурыға,1
қап,шөпке,1
",",цобелей,1
Аянның,ертегісін,1
жатып,үйретемін,1
оны,мазақтап,1
майданға,аттанып,1
мұғалім,екен,1
тереңдесе,бөкпе,1
төбелессем,әжем,1
Аян,айтқандай,1
боп,ызақорлана,1
шелек,",",1
шығады-ей,.,1
қозғалып,тұрған,1
бусанған,қарт,1
ұстайды,.,1
түсе,ентігіп,1
боп,бозарып,1
:,-,1
қадай,шағарды,1
жарған,хош,1
қонуы,.,1
өгіздің,үстіне,1
",",терісі,1
Сонда,да,1
білдіртпей,ғана,1
",",сырғанақ,1
болушы,еді,3
",",сөзге,1
?,Тірі,1
",",қалғандарымыз,1
қуанатынбыз,...,1
тепкісін,Аянмен,1
мыналар,екен,1
ұқсап,:,1
жатып,әркімге,1
да,енді,1
жарқылдап,бара,1
тауып,келерсің,1
",",көшенің,1
Жылауды,әркім,1
Тұрдағұл,ылғи,1
сиыр,көзі,1
деп,шошып,1
сырғанақтың,басына,1
деді,де,1
еңіреп,жылап,1
қошамет,білдіріп,1
үйіне,қайтты,1
әкелген,қағазды,1
Екеуінің,төбелесін,1
дірілдеген,үнмен,1
ұрлап,жүргенімізді,1
ойнап,жүрген,2
бәріміздің,де,2
.,Мал,1
жыламсырап,.,1
",",бар,1
танауын,пысылдатып,1
шұрқ-шұрқ,етеді,1
Мықты,болсаң,1
3,–,1
Аян,жүгіре,1
Аян,күнде,1
шығарып,алма,1
ащы,дауыстар,1
Не,істерімізді,1
арқасы,пышақтың,1
ішінде,жалғыз,1
",",ыстық,1
–,Қалай,1
сынықшы,бар,1
қақты.Көтеріп,баракқа,1
аспан,тұншықтыра,1
ұғады,ғой,1
аударар,емес,1
.,Біздің,3
.,Астына,1
өлгенін,де,1
Қалың,ойда,1
бозарып,көрінген,1
атала,көже,1
тұрған,қара,1
Ашқылтым,иіс,1
",",ол,7
айтқанына,іштей,1
Мұнан,кейін,1
.,Күн,2
болмады,.,1
киіп,түк,1
тістенетін,Есікбай,1
естілді,.,2
базарға,айдап,1
қырық,екінші,1
",",басқа,4
мекені,»,1
түнде,шанасы,1
төмпешікке,жеткенде,1
жауап,қайыра,1
намысымыз,жәбермейді,1
",",сөйтіп,2
Сенбісің,?,1
таза,бір,1
күнге,қақталып,1
адамша,дірілдей,1
жүргенін,де,1
дегеннің,бар,1
зарлатады-ау,кеп,1
өзің,сырттай,1
.,17,1
хат,алудың,1
таптап,",",1
Ел,кеткен,1
.,Соңынан,1
ортаға,ап,1
төмпешік,бар,1
табаладық,.,1
–,Ойбай,5
таптым,қай,1
Қараңғылыққа,көзім,1
тек,киім,1
–,Апыр-ай,1
ғана,жығылды,1
бәнкеге,құйып,1
Тастай,қараңғы,1
Аян,есік,1
тұрғанымызда,Садық,1
жастығын,мыжғылай,1
–,Мен,7
басты,.,2
қып,бақырып,1
шайқап-шайқап,",",1
",",аузыңды,1
деді,дірілдеген,1
біздің,бар-,1
ауылды,жаңғырықтыра,1
тиісе,бастады,1
қатарласа,салынған,1
сайсүйектен,өтіп,1
!,–,15
бірдей,салып,1
деген,.,3
болса,да,1
ғой,енді,1
алым-жұлым,",",1
ма-ей,?,1
",",ә.,1
үнсіз,жүре,1
Аянға,да,1
күндері,күндізгі,1
енді,жайғасып,1
Мен,үн-түнсіз,1
",",белім-ай,1
Бірақ,Аянның,1
.,Сықылықтап,1
тұратын,қара,1
қоңыр,салқын,1
шатаққұмар,балалар,1
Есікбайды,сыбап,1
мен,сорайыншы,1
–,Мыналар,1
мен,бой,1
күлімсіреп,кеп,1
аяғын,сүйрете,1
ішеміз,.,1
.,Жүгіріп-жүгіріп,1
жүрегімізге,салған,1
жар,бермейтін,1
оны,белдесуге,1
жүгіріп,жеткен,1
бойда,",",1
масақтар,бытырлап,1
кеп,:,2
кеп,тұрса,1
Артымыз,жетпей,1
даусы,дірілдеп,1
ма,?,5
",",табанынан,1
білегін,босатты,1
жіберем,ғой,1
енді,қайтер,1
байла,!,1
қандай,керемет,1
күнде,Аян,1
қорадан,секіріп-секіріп,1
дәтіміз,шыдамай,1
ілді,де,1
төсектер,салулы,1
Садық,ауылдың,1
Дүниедегі,жақсылық,1
ентелеп,келе,1
бір,оралмауы,1
тағы,біреу,1
зираттан,қайтқанда,1
Аяғым,ауырады,1
ағамның,орнына,1
шалбар,киген,1
оған,дегенде,1
бірде,ары-бері,1
Еш,уақыт,1
шолып,өтті,1
ғана,көргендей,1
маған,да,2
",",шеткі,1
!,»,6
күбірлесе,қайталап,1
қарды,таптап,1
",",төрт,1
",",көзіңді,1
даусы,шығып,2
тыңдайсыңдар,ма,1
